Code,foldchange,samp.lf
NELFB,0.068962819,0.69863559
NELFCD,-0.065795713,0.390986312
NELFE,-0.071504999,0.5436367
NELL1,0.002966858,0.582200518
NELL2,-0.112554989,0.395471698
NEMF,-0.030781111,0.72663559
NENF,0.055788564,0.426244913
NEO1,-0.341287403,0.020644469
NES,0.088473825,0.383955605
NET1,-0.030221683,0.75736293
NETO2,0.222890074,0.139069922
NEU1,-0.096924647,0.429887532
NEU2,-0.006697211,0.932369959
NEU3,-0.025913153,0.779627081
NEURL1,-0.087801197,0.960035516
NEUROD1,0.100585982,0.303459859
NEUROD2,-0.073240358,0.087711432
NEUROD4,-0.06992021,0.705295597
NEUROD6,-0.015605103,0.808449131
NEUROG1,0.006748005,0.708733259
NEUROG2,-0.116050061,0.125062523
NEUROG3,0.008588497,0.607733629
NF1,0.017566777,0.874761006
NF2,-0.101094929,0.197006289
NFASC,0.017481737,0.827194229
NFAT5,0.182720874,0.424040696
NFATC1,-0.091065696,0.156591935
NFATC2IP,-0.147697594,0.059176471
NFATC3,-0.149002549,0.053139475
NFATC4,-0.003947495,0.900250832
NFE2,-0.192096097,0.106293748
NFE2L1,-0.26502037,0.008879023
NFE2L2,0.478541376,0.016957455
NFE2L3,0.203246651,0.096674806
NFIB,0.043703495,0.372981872
NFIC,-0.067662111,0.879763226
NFIL3,0.190223583,0.127898631
NFIX,-0.011882472,0.673394747
NFKB1,-0.065806807,0.397668516
NFKB2,0.035294769,0.385899371
NFKBIA,0.769718741,0.02536071
NFKBIB,0.054063696,0.37817906
NFKBIE,0.399063968,0.040070292
NFKBIL1,-0.005279067,0.786521643
NFRKB,-0.212694776,0.004604514
NFS1,-0.054659974,0.251489456
NFU1,0.019658921,0.565882353
NFX1,-0.121244272,0.084722161
NFYA,-0.116625111,0.207160192
NFYB,0.144788013,0.538346282
NFYC,-0.077961904,0.430535701
NGB,-0.038902072,0.775953385
NGDN,-0.226280619,0.041135035
NGF,0.157888053,0.26217832
NGFR,-0.044855004,0.755601184
NGFRAP1,0.244753706,0.429429523
NGLY1,-0.134526639,0.199061783
NGRN,-0.170216658,0.100768036
NHEJ1,-0.02871373,0.58918535
NHLH1,0.028908439,0.61445801
NHLH2,0.04782445,0.881471698
NHLRC2,-0.193513964,0.148869404
NHP2,-0.054067151,0.623931188
NHP2L1,-0.073606998,0.661511284
NHP2P2,-0.069935183,0.632299667
NID1,-0.126432639,0.411285239
NID2,-0.027354854,0.857042545
NIF3L1,-0.07676581,0.610025157
NIN,0.122682156,0.523126156
NINJ1,0.477663467,0.057481317
NINJ2,0.227856347,0.023297817
NINL,0.014177934,0.996565298
NIP7,0.014462487,0.839490196
NIPA2,0.025349232,0.584323344
NIPAL2,0.054817846,0.522556419
NIPAL3,-0.084787311,0.321758787
NIPBL,-0.034047215,0.671951905
NIPSNAP1,-0.054897821,0.651937107
NIPSNAP3B,0.034319373,0.460039956
NISCH,-0.324628719,0.001931927
NIT1,-0.03658416,0.373475398
NIT2,-0.13265101,0.579203848
NKAIN1,0.016568166,0.796643729
NKG7,-0.028096322,0.626075472
NKIRAS2,0.049139351,0.568674066
NKRF,0.1424651,0.322085831
NKTR,-0.446207247,0.047386607
NKX2-1,0.011550754,0.762108768
NKX2-2,0.003923846,0.645445801
NKX2-5,0.06420006,0.525416944
NKX2-8,0.109555919,0.393667777
NKX3-1,0.047588891,0.465485757
NKX3-2,-0.008380978,0.85909212
NKX6-1,0.006204577,0.641894932
NLE1,-0.05607833,0.593891972
NLGN1,0.033088964,0.440422494
NLGN3,-0.038323007,0.419413245
NLGN4X,0.010074809,0.72891084
NLGN4Y,-0.036518854,0.714480207
NLK,0.149455344,0.168615612
NLRP1,-0.415312689,0.01991195
NLRP2,0.042066943,0.931126156
NLRP3,0.399725052,0.023674436
NLRX1,-0.07504559,0.13663411
NMB,0.068946353,0.755324454
NMBR,0.04295651,0.639035886
NMD3,-0.09702329,0.211263041
NME1,0.046684182,0.862073992
NME1-NME2,0.044409563,0.685437662
NME2,0.044409563,0.685437662
NME3,0.171104552,0.232130966
NME4,0.063324657,0.369697373
NME5,0.025833762,0.63882057
NME6,-0.149590294,0.349160932
NME7,0.179656418,0.293706252
NME8,-0.140289461,0.778242693
NMI,0.057719284,0.29454976
NMNAT2,0.033863058,0.788937477
NMRK1,0.009659855,0.984369959
NMRK2,-0.178262248,0.042944876
NMT1,-0.156983834,0.119798742
NMT2,0.034139182,0.86945468
NMU,0.040184736,0.574410655
NMUR1,-0.050819726,0.668489826
NNAT,0.067755614,0.58890714
NNMT,0.047328809,0.120372919
NNT,-0.000218762,0.895502775
NOC2L,0.060608988,0.493200888
NOC3L,0.007629427,0.646144284
NOC4L,0.038441669,0.715127636
NOD1,-0.413038908,0.003577506
NOD2,-0.322428565,0.011739549
NOL10,0.086294155,0.223832038
NOL11,0.043891159,0.845539031
NOL12,-0.01727046,0.895170551
NOL3,-0.128484282,0.032492046
NOL4,-0.002177872,0.597827599
NOL6,-0.182687409,0.023865335
NOL7,0.100566997,0.135331114
NOL8,-0.031427099,0.598224935
NOL9,-0.223862787,0.010413615
NOLC1,-0.029307081,0.882477248
NOMO1,-0.179493293,0.059683315
NOMO2,-0.179493293,0.059683315
NOMO3,-0.179493293,0.059683315
NONO,-0.121044879,0.31227525
NOP10,0.14204855,0.112619312
NOP14,-0.167310529,0.03473104
NOP14-AS1,-0.028691116,0.518685905
NOP16,-0.086263006,0.450310766
NOP2,-0.130060598,0.060901961
NOP56,-0.242989348,0.006489826
NOS1,0.003921988,0.538484647
NOS1AP,-0.024655646,0.723524972
NOS2,0.108672476,0.377803922
NOS3,-0.096074925,0.694062893
NOSIP,0.196752061,0.598936737
NOTCH1,-0.156057462,0.097159452
NOTCH2,-0.206952666,0.095134295
NOTCH2NL,-0.485564675,0.042237514
NOTCH3,0.014078464,0.861134295
NOTCH4,0.203682953,0.246482427
NOV,0.049028462,0.53045061
NOVA1,-0.030486153,0.766943396
NOVA2,-0.044576564,0.423587125
NOX1,0.032697855,0.384259711
NOX3,0.050787584,0.181249723
NOX4,-0.070196854,0.36727266
NOX5,0.025177217,0.845305956
NPAP1,0.031537188,0.81972993
NPAS1,0.07116028,0.33518091
NPAS2,-0.000696571,0.639322974
NPAS3,0.040248234,0.334480207
NPAT,0.04717756,0.724031817
NPBWR2,-0.043894587,0.524733259
NPC1,-0.206690828,0.03681391
NPC1L1,-0.060984927,0.768261191
NPC2,-0.087647106,0.621233444
NPDC1,-0.10061964,0.453221606
NPEPL1,-0.133907231,0.265994081
NPEPPS,-0.067101347,0.422788753
NPFF,-0.234680905,0.007303737
NPFFR1,0.008176198,0.78936811
NPHP1,0.094508498,0.309300777
NPHP4,-0.058370381,0.115796522
NPHS1,0.088474623,0.467221606
NPHS2,0.025960315,0.901797262
NPIPA1,-0.213315785,0.057801702
NPIPA2,-0.241109775,0.010893082
NPIPA3,-0.241109775,0.010893082
NPIPA5,-0.182643191,0.106303367
NPIPA7,-0.241109775,0.010893082
NPIPA8,-0.241109775,0.010893082
NPIPB11,-0.134932139,0.175915649
NPIPB15,-0.084833792,0.450613393
NPIPB3,-0.159256557,0.144467481
NPIPB4,-0.142335351,0.159497349
NPIPB5,-0.142335351,0.159497349
NPIPB6,-0.184638366,0.121922679
NPIPB8,-0.145226727,0.17627377
NPL,0.167046843,0.213741028
NPLOC4,-0.166465297,0.09454236
NPM1,0.009720207,0.994624491
NPM1P22,0.067206259,0.644459489
NPM3,0.208787409,0.350658528
NPPA,-0.002052335,0.926355161
NPPB,0.101570858,0.171877913
NPPC,-0.050342715,0.62190677
NPR1,0.0253292,0.918712542
NPR2,0.084062773,0.774142804
NPR3,0.012503308,0.558934517
NPRL2,-0.165736923,0.038044395
NPRL3,-0.007935056,0.805020348
NPTN,0.035126163,0.850139105
NPTX1,0.042472195,0.534900481
NPTX2,0.055410377,0.979697373
NPTXR,-0.025658138,0.599320015
NPVF,0.003536993,0.984011099
NPY,0.020459915,0.652782834
NPY1R,-0.010332332,0.783567888
NPY2R,-0.028621243,0.829752867
NPY4R,-0.109014018,0.330624491
NPY5R,0.00720722,0.416023677
NPY6R,-0.070930862,0.726937477
NQO1,-0.016491184,0.727522752
NQO2,-0.164746951,0.970347022
NR0B1,-0.006285823,0.878844987
NR0B2,0.124725881,0.058229375
NR1D1,0.039938909,0.5009064
NR1D2,0.363171696,0.366887162
NR1H2,0.190500135,0.127211987
NR1H3,-0.010801814,0.356506844
NR1H4,0.06808825,0.571250462
NR1I2,0.06083926,0.523846837
NR1I3,0.050848316,0.79809249
NR2C1,-0.195060489,0.13409323
NR2C2,-0.071327909,0.331578246
NR2E1,0.023119947,0.602594895
NR2E3,0.022485757,0.396079171
NR2F1,0.008399291,0.716266741
NR2F2,0.00095185,0.693192379
NR2F6,-0.078601734,0.578765816
NR3C1,-0.004297669,0.985475398
NR3C2,0.009377705,0.781601184
NR4A1,0.250340892,0.107103959
NR4A2,-0.131477814,0.497342212
NR4A3,0.186290367,0.147967444
NR5A1,0.052451475,0.435371809
NR5A2,-0.034620246,0.825524972
NR6A1,-0.013385127,0.922914539
NRAP,0.002186768,0.866283389
NRAS,0.048044495,0.176876804
NRBF2,0.09219089,0.326915279
NRBP1,0.077409611,0.616954495
NRCAM,0.053864201,0.593165372
NRD1,-0.01456302,0.768521643
NRDE2,-0.055109476,0.948991491
NREP,-0.060402653,0.510314465
NRF1,-0.112789099,0.052714021
NRG1,0.113600175,0.096494266
NRG2,0.037296762,0.287706992
NRGN,0.357480523,0.180027377
NRIP1,0.188628804,0.252406955
NRIP2,-0.025140039,0.898355161
NRIP3,-0.105256264,0.356567518
NRL,0.05691756,0.285255642
NRN1,0.021329157,0.796859046
NRP1,-0.030854698,0.545048465
NRP2,0.022577365,0.669687754
NRSN2,0.122235592,0.214294488
NRTN,0.084586717,0.556072512
NRXN1,0.003750196,0.949425823
NRXN2,-0.039761171,0.858976693
NRXN3,0.053229114,0.398110248
NSA2,0.051572422,0.390856826
NSD1,-0.255262478,0.105441361
NSDHL,0.029826068,0.51699889
NSF,0.106724756,0.366055494
NSFL1C,-0.083105374,0.204034776
NSG1,-0.028586487,0.551111358
NSL1,0.025311605,0.489399186
NSMAF,0.027085337,0.733594525
NSMCE4A,-0.032194002,0.897119497
NSMF,0.106283216,0.449783204
NSUN3,0.046636946,0.377972623
NSUN5,-0.06043405,0.306927858
NSUN5P1,-0.084247422,0.138711802
NSUN5P2,-0.063882961,0.177402886
NSUN6,-0.274761207,0.122566038
NSUN7,0.023251876,0.789614502
NT5C,-0.011466244,0.948335923
NT5C1B-RDH14,0.00898699,0.45109434
NT5C2,-0.027684696,0.924928598
NT5DC2,0.05703187,0.545319275
NT5DC3,-0.045136545,0.277324454
NT5E,0.278730353,0.160166482
NT5M,0.185505998,0.358326304
NTAN1,-0.040968916,0.867875694
NTF3,-0.020197716,0.880219016
NTHL1,0.200574959,0.103468738
NTM,-0.138889629,0.016680725
NTN1,-0.097611895,0.161380688
NTN3,0.02286215,0.602837588
NTNG1,-0.059268911,0.394805031
NTRK1,0.103641924,0.221391787
NTRK2,0.050713222,0.392951535
NTRK3,0.026669894,0.731235664
NTS,-0.055323855,0.473254902
NTSR1,-0.174482604,0.033322974
NTSR2,0.075705824,0.116876064
NUAK1,-0.208174172,0.533161672
NUAK2,-0.15586401,0.132067333
NUBP1,-0.060355176,0.703824639
NUBP2,0.078168746,0.710856826
NUBPL,-0.00317577,0.579416944
NUCB1,-0.063312591,0.937850536
NUCB2,0.240020162,0.309352571
NUCKS1,0.142787764,0.622745838
NUDC,0.00488154,0.807743248
NUDCD3,-0.18211818,0.003937847
NUDT1,0.129386581,0.628430633
NUDT11,0.186530317,0.140786533
NUDT13,-5.81E-05,0.681217906
NUDT15,-0.029577531,0.138369959
NUDT18,0.137240929,0.373683315
NUDT2,-0.095957825,0.608282649
NUDT21,0.156464544,0.233778764
NUDT3,-0.054489016,0.550292638
NUDT4,0.050018021,0.666522876
NUDT4P1,0.076586184,0.54691084
NUDT4P2,0.061108615,0.336250832
NUDT6,-0.155119349,0.054437292
NUDT7,0.033955601,0.573305216
NUDT9,0.022450949,0.713686275
NUFIP1,0.078701074,0.211823899
NUMA1,-0.046560792,0.62664077
NUMB,0.067355741,0.401103219
NUP107,0.078408403,0.679612283
NUP133,0.045804985,0.981949686
NUP153,-0.04487897,0.603581206
NUP155,-0.036283113,0.531894192
NUP160,0.023147481,0.83827007
NUP188,-0.054927095,0.433963744
NUP205,-0.029462298,0.576057714
NUP210,-0.247233622,0.006720681
NUP214,0.08076282,0.627112098
NUP37,-0.00831097,0.718079911
NUP43,0.16152217,0.407379208
NUP50,-0.088167632,0.210810211
NUP54,0.049854144,0.530263411
NUP62,-0.084343325,0.524489826
NUP62CL,0.007031784,0.633421384
NUP85,-0.089163963,0.028557159
NUP88,0.037938147,0.813525712
NUP93,-0.12387237,0.310881983
NUP98,-0.134316129,0.033761006
NUPL1,-0.02912287,0.517564928
NUPL2,0.162874377,0.158022937
NUPR1,-0.132368218,0.52491306
NUS1,-0.077912423,0.39418498
NUS1P3,-0.097282596,0.319668147
NUSAP1,0.139933922,0.207953385
NUTF2,0.065656273,0.399532371
NUTF2P4,0.065656273,0.399532371
NVL,0.031855177,0.676952275
NXF1,-0.241655474,0.031883093
NXF2,-0.002535324,0.546153163
NXF2B,-0.002535324,0.546153163
NXF3,-0.03020618,0.892800592
NXN,0.179720961,0.085778024
NXPE3,-0.020760735,0.408532741
NXPE4,0.065162722,0.379687014
NXPH3,0.084154293,0.505307436
NXPH4,-0.075951493,0.408464669
NXT1,0.074929052,0.269420644
NXT2,0.066499063,0.374265631
NYNRIN,0.041509902,0.8990936
NYX,-0.026755995,0.534941176
OARD1,-0.007374606,0.919021088
OAS1,-0.251376211,0.777618942
OAS2,-0.202037123,0.401047725
OAS3,-0.505617787,0.124952275
OASL,-0.405141197,0.106340363
OAT,0.018935438,0.671211987
OAZ1,0.033776345,0.695501295
OAZ2,0.405673748,0.087226785
OAZ3,-0.013072835,0.788671846
OBFC1,-0.190915462,0.193144654
OBP2A,0.004234423,0.470835368
OBP2B,0.10412982,0.270438032
OBSCN,0.093391288,0.555246763
OBSL1,0.028121817,0.759259341
OCA2,-0.10589688,0.186901961
OCEL1,0.136907909,0.480523862
OCLM,0.025954136,0.391249723
OCLN,-0.064893688,0.180283389
OCM2,-0.059335017,0.085029227
OCRL,-0.066468851,0.360443951
ODAM,-0.046454483,0.427754347
ODC1,-0.11540819,0.553926748
ODF1,-0.085147905,0.296023677
ODF2,-0.116972185,0.377950425
OFD1,-0.095611383,0.385247503
OGDH,-0.054222394,0.599825379
OGDHL,-0.065128986,0.190437292
OGFOD1,0.108980698,0.490500925
OGFOD2,0.019775812,0.998379578
OGFOD3,0.000925814,0.502466889
OGFR,0.020312178,0.689809101
OGFRL1,0.359778847,0.007219386
OGG1,0.039571986,0.709015908
OGN,-0.003127784,0.937073622
OGT,-0.289411851,0.091922309
OIP5,0.059285633,0.567174991
OLA1,0.216439844,0.046346282
OLAH,-0.013114707,0.676135405
OLFM1,0.009968331,0.892885683
OLFM4,0.026562872,0.643341472
OLFML1,0.012575744,0.763140215
OLFML2A,0.006539931,0.879517573
OLFML2B,0.03537507,0.898029597
OLFML3,0.012027639,0.347931188
OLIG2,0.012070672,0.711436182
OLR1,0.100317574,0.090077691
OMD,0.004883855,0.630566038
OMG,0.003482512,0.766165002
OMP,0.145389035,0.105869774
ONECUT1,0.017393804,0.962525342
ONECUT2,0.023512019,0.888418054
OPA1,0.087790693,0.744663707
OPA3,-0.016812887,0.925877913
OPCML,0.042547356,0.6236404
OPHN1,0.004568664,0.996577876
OPLAH,-0.017256208,0.833741768
OPN1LW,0.001884361,0.579460599
OPN1MW,0.001884361,0.579460599
OPN1MW2,0.001884361,0.579460599
OPN1SW,-0.055140094,0.641173511
OPN3,0.077397721,0.143004809
OPRD1,0.00552251,0.876306326
OPRK1,-0.048333347,0.607085461
OPRL1,0.112228278,0.21709212
OPRM1,-0.02763881,0.862653348
OPTN,-0.071425012,0.40263781
OR10C1,-0.012662242,0.684978912
OR10H1,-0.007384225,0.145305216
OR10H2,0.017786926,0.384565298
OR10H3,-0.051818401,0.781293378
OR10J1,0.060087233,0.909964484
OR11A1,-0.047447803,0.69509286
OR12D2,-0.037058833,0.730995191
OR12D3,-0.030585201,0.685345542
OR1A1,-0.023322558,0.498506104
OR1A2,-0.026091395,0.444811691
OR1D2,0.026505194,0.702789493
OR1D5,0.032207382,0.39464003
OR1E1,-0.057349336,0.445890492
OR1E2,5.15E-05,0.695266741
OR1E3,0.007124593,0.845143174
OR1F1,-0.064730537,0.392579356
OR1F2P,0.052743344,0.226629671
OR1G1,-0.051930457,0.630113208
OR2A20P,-0.169693606,0.163922309
OR2A9P,-0.169693606,0.163922309
OR2B2,0.008934429,0.974488346
OR2B6,-0.051757928,0.553027007
OR2C1,-0.00448272,0.615618942
OR2F1,0.099906713,0.258228265
OR2F2,0.02339097,0.508468368
OR2H1,-0.044247969,0.873307436
OR2H2,0.041775968,0.344613393
OR2J2,0.055935635,0.499116537
OR2J3,0.012497344,0.975348132
OR2N1P,0.125231328,0.316212357
OR2S2,-0.034532945,0.550315945
OR2W1,0.025657258,0.88609471
OR3A1,0.141551825,0.254661487
OR3A2,-0.002725347,0.466469108
OR3A3,-0.051795767,0.294192379
OR51E2,-0.043616524,0.97945098
OR52A1,0.027059305,0.873156493
OR5I1,-0.152510955,0.161903811
OR5V1,-0.078138201,0.458958935
OR6A2,-0.00090865,0.866464669
OR7A10,0.102874103,0.689042545
OR7A17,0.014084305,0.907139475
OR7A5,-0.064407414,0.524128006
OR7C1,0.041247432,0.49481761
OR7C2,-0.066452956,0.543282279
OR7E111P,-0.059875143,0.590301887
OR7E12P,0.024293328,0.731046985
OR7E14P,0.087416252,0.561894192
OR7E156P,-0.103259629,0.298862745
OR7E19P,0.017780147,0.76908768
OR7E24,-0.031573539,0.499658158
OR7E2P,0.057818044,0.63427377
OR7E37P,0.047245864,0.569399926
OR7E47P,0.093356827,0.507608583
ORAI2,0.018354553,0.775831299
ORAI3,-0.041160714,0.333823899
ORC1,0.008863316,0.68190455
ORC2,-0.189732854,0.077417684
ORC3,0.06800729,0.615713651
ORC4,0.185989456,0.119778024
ORC5,0.025613638,0.791717351
ORC6,-0.031322494,0.721062523
ORM1,0.102569761,0.40499593
ORM2,0.099228079,0.310228635
ORMDL2,-0.259137151,0.161551609
OS9,-0.116860582,0.204382538
OSBP,-0.030505619,0.267499815
OSBP2,0.025630407,0.56627081
OSBPL10,-0.012833323,0.473660377
OSBPL11,0.215828532,0.296059193
OSBPL1A,0.236412415,0.009347392
OSBPL2,-0.252871297,0.022204957
OSBPL3,-0.20117751,0.210977432
OSBPL7,0.044898926,0.887440622
OSBPL8,0.225389638,0.219027007
OSBPL9,0.217956212,0.109701073
OSER1,-0.086192482,0.783602664
OSGEP,-0.225568098,0.073590825
OSGEPL1,-0.214440413,0.117442841
OSGIN1,0.090491372,0.271342212
OSGIN2,0.068998694,0.228971513
OSM,0.095761373,0.176470588
OSMR,0.035556612,0.674429153
OSR2,0.118867882,0.295040326
OSTF1,0.100428855,0.159136515
OSTM1,0.223553498,0.164063633
OTC,-0.023484327,0.717507214
OTOF,0.033253365,0.941835738
OTOR,0.091211906,0.304387717
OTUB1,0.00592961,0.841523492
OTUB2,-0.077822583,0.161803182
OTUD3,-0.06604263,0.21381502
OTUD4,-0.070753551,0.403610803
OTUD7B,-0.036283518,0.894034036
OVCA2,-0.193755874,0.03827525
OVGP1,-0.036548123,0.796138365
OVOL1,-0.034540194,0.581856456
OVOL2,0.004189268,0.930621532
OVOL3,-0.012134997,0.868893822
OXA1L,-0.106070874,0.098859046
OXCT1,0.00285449,0.68426859
OXCT2,-0.012164376,0.909898631
OXLD1,0.126966604,0.637300037
OXR1,0.181039592,0.210569737
OXSM,-0.012189403,0.776626711
OXSR1,0.002748197,0.880327784
OXT,0.143608689,0.423223085
OXTR,0.224810111,0.027795043
P2RX1,-0.040566009,0.847340733
P2RX2,0.031232956,0.822884943
P2RX3,0.009839038,0.908893822
P2RX4,-0.245264069,0.043627821
P2RX5,0.028078325,0.518222346
P2RX5-TAX1BP3,0.18664129,0.217860895
P2RX6,-0.040359812,0.5821835
P2RX7,-0.281464794,0.049337033
P2RY1,0.050839498,0.60009545
P2RY10,0.196683914,0.032992231
P2RY11,0.052431029,0.807983722
P2RY13,0.353572369,0.010802072
P2RY14,0.093608177,0.517067703
P2RY2,-0.17596032,0.284534221
P2RY4,-0.024538685,0.759356271
P2RY6,0.067711692,0.340512764
P4HA1,0.248971544,0.125012209
P4HA2,-0.026478843,0.498113947
P4HB,-0.085790351,0.115928228
P4HTM,-0.31898155,0.021435442
PA2G4,0.058002249,0.70308694
PA2G4P2,-0.002091209,0.728344802
PAAF1,-0.175140307,0.00926896
PABPC1,0.055346513,0.444243433
PABPC1P1,-0.006511286,0.785071402
PABPC3,0.102350961,0.158825749
PABPC4,0.009797739,0.399313356
PABPN1,-0.17932252,0.37903268
PACRG,-0.008078552,0.538078431
PACS1,-0.064733036,0.369718091
PACS2,-0.120257486,0.360871624
PACSIN2,-0.024380236,0.535267481
PACSIN3,0.011804328,0.573130596
PADI1,0.073962074,0.344429893
PADI2,0.010547747,0.953871254
PADI3,0.039119242,0.978793193
PADI4,-0.006190411,0.891557529
PAEP,0.043453996,0.289443581
PAF1,-0.036645036,0.425507954
PAFAH1B1,-0.076926908,0.139333333
PAFAH1B2,0.051422252,0.34691306
PAFAH1B3,-0.122582198,0.426190159
PAFAH2,-0.023670696,0.917968183
PAGE1,-0.033272546,0.497125416
PAGE4,0.003468999,0.409501295
PAGR1,0.011886437,0.758955235
PAH,0.019004608,0.91826933
PAICS,0.047371046,0.690574177
PAIP1,0.123807381,0.22290936
PAIP2B,-0.085426084,0.3767229
PAK1,-0.182419481,0.176265631
PAK1IP1,0.08357037,0.314162042
PAK2,0.079066175,0.4487229
PAK3,0.024323506,0.887344432
PAK4,0.050197907,0.622614872
PAK6,-0.1433098,0.100368479
PAK7,0.041156217,0.758495006
PALB2,-0.026045282,0.429746948
PALLD,-0.054099838,0.785572327
PALM,0.078324652,0.270371439
PALM2-AKAP2,-0.031236934,0.861889012
PALMD,0.040848891,0.627041065
PAM,-0.043196873,0.626308546
PAM16,0.13200602,0.393986681
PAMR1,0.02388647,0.734839068
PAN2,-0.486815333,0.017720311
PANK2,-0.092919987,0.528699963
PANK3,-0.034912372,0.594244173
PANK4,-0.141871734,0.005428043
PANX1,-0.204529615,0.198574177
PAOX,0.092387549,0.614526082
PAPD7,-0.359280027,0.015300037
PAPOLA,0.140696795,0.133519053
PAPOLB,0.047580129,0.681004809
PAPOLG,0.061763472,0.797307436
PAPPA,0.03607239,0.530950795
PAPPA2,0.053174666,0.917488716
PAPSS1,0.093201718,0.065881613
PAPSS2,0.132653894,0.186867185
PAQR3,0.154933908,0.290371439
PAQR4,-0.099521844,0.53390973
PAQR5,-0.052390232,0.735990381
PAQR6,-0.098894281,0.155957825
PARD3,-0.00391538,0.813237144
PARD6A,0.043814802,0.766523122
PARD6B,0.010287223,0.932770255
PARG,0.079242055,0.657601924
PARK2,0.066157174,0.595502035
PARK7,-0.090068817,0.301079541
PARL,-0.120725721,0.096411395
PARM1,-0.082782512,0.474850166
PARN,0.004109323,0.612916759
PARP1,-0.087627511,0.339944506
PARP11,-0.144459224,0.574173141
PARP12,-0.365951229,0.00926896
PARP16,0.060314504,0.844324824
PARP2,-0.034286178,0.439949686
PARP3,-0.14587585,0.048420274
PARP4,0.072885642,0.607650018
PARP6,-0.043234724,0.600957455
PARP8,-0.060520282,0.764733999
PARPBP,-0.025722781,0.487193489
PART1,-0.037146736,0.447797262
PARVA,-0.020308847,0.575414724
PARVB,0.076106261,0.502628931
PASK,-0.127950519,0.235567148
PATZ1,-0.098691362,0.020949316
PAWR,-0.025481109,0.961033666
PAX1,0.009449136,0.867715871
PAX2,0.005362836,0.680554939
PAX3,0.046517018,0.517400666
PAX4,0.093441924,0.315263041
PAX5,0.017917843,0.466930818
PAX6,0.064864612,0.165780984
PAX7,0.042177939,0.906154643
