Code,foldchange,samp.nuts
NOC4L,0.085316942,0.411625601
NOD1,-0.120289182,0.188387717
NOD2,-0.23436117,0.039581946
NOL10,0.034243858,0.61427303
NOL11,0.106005719,0.359232704
NOL12,-0.162183553,0.094073992
NOL3,0.012432344,0.821044765
NOL4,-0.026178189,0.683525712
NOL6,-0.167003689,0.069851276
NOL7,0.095044499,0.041248243
NOL8,-0.149214888,0.303175731
NOL9,-0.116822979,0.170716981
NOLC1,0.094753765,0.146404735
NOMO1,-0.218158043,0.005733629
NOMO2,-0.218158043,0.005733629
NOMO3,-0.218158043,0.005733629
NONO,0.015151434,0.86781576
NOP10,-0.079521838,0.372926378
NOP14,0.025295158,0.842344062
NOP14-AS1,0.117465748,0.03054976
NOP16,0.047190464,0.509980762
NOP2,-0.074036251,0.400167222
NOP56,-0.021848207,0.844986312
NOS1,0.060920963,0.128985572
NOS1AP,0.061220121,0.281055864
NOS2,0.071309646,0.199134295
NOS3,0.049836681,0.354058454
NOSIP,0.09637018,0.409342212
NOTCH1,-0.307718495,0.046412135
NOTCH2,-0.312170856,0.034737699
NOTCH2NL,-0.534968339,0.073117277
NOTCH3,0.106594194,0.060831669
NOTCH4,0.029009867,0.764130966
NOV,0.035553197,0.559141694
NOVA1,0.017022462,0.728199778
NOVA2,0.111274982,0.079208287
NOX1,0.042987943,0.256879763
NOX3,-0.002497639,0.959105438
NOX4,0.124005591,0.174900481
NOX5,-0.005235996,0.926241953
NPAP1,0.01741324,0.864046615
NPAS1,0.017950434,0.730584536
NPAS2,0.013724966,0.58954421
NPAS3,0.003845116,0.940315945
NPAT,0.068562989,0.227835738
NPBWR2,0.113896759,0.132472808
NPC1,-0.044879434,0.647465039
NPC1L1,0.096116649,0.045510174
NPC2,-0.079635642,0.288499445
NPDC1,-0.028237667,0.813795782
NPEPL1,-0.07679652,0.406507584
NPEPPS,-0.098194309,0.110620792
NPFF,-0.100032928,0.410019978
NPFFR1,0.059009781,0.321595265
NPHP1,-0.018341781,0.817260821
NPHP4,-0.023307411,0.761124676
NPHS1,-0.085229166,0.154031817
NPHS2,0.072442182,0.259683315
NPIPA1,-0.272051567,0.22936145
NPIPA2,-0.364741931,0.016511654
NPIPA3,-0.364741931,0.016511654
NPIPA5,-0.185844943,0.300550499
NPIPA7,-0.364741931,0.016511654
NPIPA8,-0.364741931,0.016511654
NPIPB11,-0.190710025,0.19645579
NPIPB15,-0.086039882,0.61227192
NPIPB3,-0.114286148,0.414166038
NPIPB4,-0.140001867,0.363327167
NPIPB5,-0.140001867,0.363327167
NPIPB6,-0.075712568,0.490424343
NPIPB8,-0.118939008,0.177308916
NPL,0.085137095,0.682986312
NPLOC4,-0.226041566,0.016520903
NPM1,0.163567129,0.154712542
NPM1P22,0.119246106,0.266336663
NPM3,0.023719779,0.823965224
NPPA,-0.010621,0.871951165
NPPB,0.000414023,0.994825749
NPPC,0.116056096,0.050230115
NPR1,0.051499052,0.290828709
NPR2,-0.102529973,0.187950425
NPR3,0.088230991,0.064526082
NPRL2,-0.170037879,0.117665557
NPRL3,-0.133361894,0.05854828
NPTN,-0.063144546,0.575351091
NPTX1,-0.091699555,0.249327414
NPTX2,0.172806183,0.007940067
NPTXR,0.022421604,0.784377358
NPVF,0.095922906,0.107254902
NPY,0.073045144,0.261144654
NPY1R,0.055357719,0.306279689
NPY2R,0.015404487,0.645203848
NPY4R,0.145994785,0.058247873
NPY5R,0.117595157,0.113857936
NPY6R,0.020332305,0.760147984
NQO1,0.039598667,0.588965594
NQO2,-0.023160936,0.776659267
NR0B1,0.003838091,0.914381058
NR0B2,0.066855652,0.21345468
NR1D1,0.048455276,0.551793563
NR1D2,0.115428206,0.381696633
NR1H2,0.079800155,0.479086201
NR1H3,-0.004493281,0.971953385
NR1H4,0.020154498,0.712264891
NR1I2,0.109581835,0.070972993
NR1I3,-0.00962384,0.890437292
NR2C1,-0.047086215,0.749083981
NR2C2,-0.230495153,0.022990751
NR2E1,0.04565596,0.474412875
NR2E3,0.056350341,0.229144654
NR2F1,-0.029241024,0.606155753
NR2F2,0.044691613,0.403900851
NR2F6,-0.053358127,0.457132075
NR3C1,-0.023813773,0.651476138
NR3C2,-0.097756918,0.541099519
NR4A1,0.271219996,0.074052534
NR4A2,1.630275483,0.006742138
NR4A3,0.261388957,0.216969293
NR5A1,0.016758254,0.865323714
NR5A2,0.073848043,0.122969293
NR6A1,0.015846794,0.69563744
NRAP,0.175923919,0.016355901
NRAS,0.29738229,0.079043285
NRBF2,0.167809414,0.249929708
NRBP1,-0.094199651,0.317920829
NRCAM,0.011371376,0.862859785
NRD1,0.115516715,0.01199778
NRDE2,-0.041480113,0.488719941
NREP,0.027680749,0.783019608
NRF1,-0.148531797,0.090790233
NRG1,0.083555254,0.197928968
NRG2,0.029495709,0.627083981
NRGN,-0.032171272,0.825311876
NRIP1,-0.06704568,0.592036256
NRIP2,0.134949313,0.138885683
NRIP3,-0.006116521,0.923682575
NRL,0.064922296,0.299339993
NRN1,0.072849458,0.17881465
NRP1,0.054798677,0.284770255
NRP2,0.045581234,0.252345542
NRSN2,-0.039274497,0.618924158
NRTN,0.039369734,0.584857566
NRXN1,-0.034584319,0.478430633
NRXN2,-0.109788904,0.075989641
NRXN3,0.080782334,0.049641879
NSA2,0.089646246,0.519229745
NSD1,-0.160407266,0.117419904
NSDHL,-0.040427099,0.579348872
NSF,-0.051075349,0.544755457
NSFL1C,-0.117337974,0.079895671
NSG1,-0.100782679,0.509334813
NSL1,0.104484944,0.074042915
NSMAF,0.024813226,0.681968923
NSMCE4A,0.034506512,0.77136145
NSMF,-0.17986816,0.095616722
NSUN3,0.084852242,0.541311136
NSUN5,-0.045249929,0.597351091
NSUN5P1,-0.127531284,0.344386238
NSUN5P2,-0.123341307,0.31990825
NSUN6,-0.078197185,0.671852016
NSUN7,-0.003291054,0.953254902
NT5C,-0.099985098,0.138603774
NT5C1B-RDH14,0.210805353,0.011746948
NT5C2,0.068000129,0.311615242
NT5DC2,-0.071972317,0.602534221
NT5DC3,-0.047618253,0.539988901
NT5E,0.153020685,0.321659637
NT5M,-0.171298487,0.203146134
NTAN1,-0.051467471,0.507442841
NTF3,0.104366053,0.11799926
NTHL1,-0.046775395,0.621902331
NTM,-0.007366403,0.926923418
NTN1,-0.001473946,0.98118535
NTN3,0.034436124,0.591930448
NTNG1,-0.000224902,0.99726896
NTRK1,-0.06073734,0.450886422
NTRK2,0.020388931,0.660794673
NTRK3,0.017688596,0.674812431
NTS,0.037270319,0.361118757
NTSR1,0.016730872,0.818850906
NTSR2,0.071177835,0.270358861
NUAK1,-0.227954597,0.249925268
NUAK2,-0.455449116,0.0567266
NUBP1,-0.068720529,0.448974473
NUBP2,-0.002403514,0.967864595
NUBPL,0.068838862,0.349257862
NUCB1,-0.100271765,0.279900851
NUCB2,0.051104183,0.707312616
NUCKS1,0.000965709,0.994795413
NUDC,0.080417994,0.207018128
NUDCD3,-0.021269716,0.695948206
NUDT1,-0.011778079,0.9290899
NUDT11,0.306989709,0.000582316
NUDT13,0.022208253,0.817917129
NUDT15,0.288648362,0.006719201
NUDT18,-0.005684297,0.961136515
NUDT2,0.159649753,0.099368849
NUDT21,0.100196025,0.459802442
NUDT3,-0.112840491,0.3855431
NUDT4,0.034711241,0.644403749
NUDT4P1,0.063832235,0.600606363
NUDT4P2,0.08606202,0.409504255
NUDT6,-0.181339547,0.080949316
NUDT7,0.015751627,0.829470958
NUDT9,0.114942678,0.283247503
NUFIP1,0.103313524,0.118756197
NUMA1,-0.075371373,0.468267111
NUMB,-0.017441211,0.877311136
NUP107,0.067520045,0.518867185
NUP133,0.197535949,0.041926008
NUP153,-0.019061051,0.8794569
NUP155,0.17188697,0.192281169
NUP160,0.04404331,0.456431373
NUP188,-0.015296383,0.720324084
NUP205,-0.082910933,0.381012209
NUP210,-0.206650856,0.07027673
NUP214,0.06379208,0.369824639
NUP37,0.09903538,0.64317943
NUP43,-0.130816399,0.363310396
NUP50,-0.055976739,0.397423603
NUP54,0.110748247,0.034250832
NUP62,-0.098881751,0.507889012
NUP62CL,-0.011964634,0.827558269
NUP85,-0.079157131,0.536222716
NUP88,0.130908715,0.061865335
NUP93,-0.061672217,0.450162782
NUP98,0.033540989,0.697593045
NUPL1,-0.0048199,0.976039216
NUPL2,0.041032421,0.840984092
NUPR1,-0.056558922,0.550577876
NUS1,-0.012125641,0.937831299
NUS1P3,0.026126163,0.683700703
NUSAP1,0.284251977,0.19163818
NUTF2,0.034977917,0.731783204
NUTF2P4,0.034977917,0.731783204
NVL,-0.034256489,0.714449871
NXF1,0.002120744,0.98427303
NXF2,-0.009462124,0.867630041
NXF2B,-0.009462124,0.867630041
NXF3,-0.017608765,0.868474288
NXN,0.025739221,0.72227229
NXPE3,-0.359734208,0.017742508
NXPE4,0.029387093,0.569220126
NXPH3,-0.030500454,0.632563078
NXPH4,0.057467803,0.428742878
NXT1,0.06355964,0.573214206
NXT2,0.210262919,0.005061783
NYNRIN,0.048934421,0.518330744
NYX,0.144961225,0.042880503
OARD1,0.204826861,0.248555679
OAS1,-0.115565501,0.429699593
OAS2,-0.033396156,0.786031817
OAS3,-0.246444711,0.042076212
OASL,0.198148942,0.110697743
OAT,0.224621129,0.020508324
OAZ1,-0.104953649,0.247046985
OAZ2,-0.061545319,0.552305586
OAZ3,-0.008254979,0.909871994
OBFC1,-0.065158098,0.358031077
OBP2A,0.032225063,0.608010359
OBP2B,-0.006291872,0.952961154
OBSCN,0.066586407,0.410489456
OBSL1,0.036394877,0.327593045
OCA2,3.58E-05,0.999665557
OCEL1,-0.021420613,0.770389937
OCLM,0.001991416,0.977513134
OCLN,0.043093333,0.527567888
OCM2,-0.081982296,0.430076952
OCRL,-0.062647593,0.199921569
ODAM,-0.071854834,0.392381798
ODC1,-0.023925401,0.845520533
ODF1,-0.032499619,0.720434332
ODF2,0.163427105,0.150110988
OFD1,-0.145906764,0.437655938
OGDH,-0.129104641,0.334341102
OGDHL,0.103207608,0.143137995
OGFOD1,0.027084275,0.801662597
OGFOD2,0.039443898,0.639311136
OGFOD3,0.007523987,0.91872586
OGFR,-0.045238845,0.532531262
OGFRL1,0.120565417,0.257901591
OGG1,-0.027522088,0.643825379
OGN,-0.076075224,0.18209323
OGT,-0.11480571,0.532950055
OIP5,0.175203714,0.420862745
OLA1,0.173846605,0.02618424
OLAH,0.038458215,0.480096929
OLFM1,0.103866194,0.255143914
OLFM4,-0.098077237,0.209553089
OLFML1,0.009803529,0.812122087
OLFML2A,0.068939525,0.393151313
OLFML2B,0.098090074,0.314196818
OLFML3,0.085710871,0.200345542
OLIG2,0.005990624,0.857328154
OLR1,0.403588179,0.271757307
OMD,0.039468104,0.542122826
OMG,-0.009034263,0.907486496
OMP,0.061003178,0.380426193
ONECUT1,0.003887392,0.943473178
ONECUT2,0.017723787,0.85290788
OPA1,0.094979319,0.28436256
OPA3,-0.069460726,0.485971143
OPCML,0.070676855,0.144569737
OPHN1,-0.095673596,0.345414724
OPLAH,0.01405349,0.855120237
OPN1LW,0.060407501,0.242618572
OPN1MW,0.060407501,0.242618572
OPN1MW2,0.060407501,0.242618572
OPN1SW,0.012673282,0.847713651
OPN3,0.173810838,0.298201998
OPRD1,0.042038836,0.585004809
OPRK1,0.051177936,0.260956715
OPRL1,-0.021756535,0.666754717
OPRM1,-0.005682894,0.881112098
OPTN,0.045309723,0.63690788
OR10C1,0.067231498,0.408685905
OR10H1,-0.055493793,0.44454236
OR10H2,-0.015990335,0.785914909
OR10H3,0.108492202,0.247874954
OR10J1,0.090888422,0.295564188
OR11A1,0.172148488,0.018021458
OR12D2,-0.005015879,0.953556049
OR12D3,0.02442875,0.713528672
OR1A1,0.064511183,0.402263411
OR1A2,0.122802481,0.029695154
OR1D2,-0.023218877,0.667978542
OR1D5,0.051823501,0.508560858
OR1E1,0.03316276,0.347779134
OR1E2,-0.056895186,0.601157973
OR1E3,0.025645108,0.679416944
OR1F1,-0.013175161,0.870475768
OR1F2P,0.11514399,0.107811321
OR1G1,0.025337828,0.755513134
OR2A20P,-0.083159206,0.490878283
OR2A9P,-0.083159206,0.490878283
OR2B2,0.105515124,0.199628561
OR2B6,0.132358735,0.027377728
OR2C1,0.08705805,0.161410285
OR2F1,0.058344302,0.622711432
OR2F2,0.077534589,0.41000333
OR2H1,0.119193809,0.112405475
OR2H2,0.065593998,0.222699223
OR2J2,0.021098411,0.669511654
OR2J3,0.009485033,0.882301147
OR2N1P,0.091130841,0.247244543
OR2S2,0.080984935,0.375261561
OR2W1,-0.018984211,0.756322605
OR3A1,0.029904201,0.56854236
OR3A2,-0.018563399,0.705200148
OR3A3,0.106669755,0.168132445
OR51E2,0.064852939,0.306802812
OR52A1,0.054316753,0.486981872
OR5I1,0.075899055,0.358485387
OR5V1,0.011089613,0.863955605
OR6A2,0.14696593,0.054744358
OR7A10,-0.005163464,0.950165002
OR7A17,0.099029994,0.310293748
OR7A5,0.204124057,0.037647799
OR7C1,0.133988701,0.150189419
OR7C2,0.041406824,0.668151683
OR7E111P,0.004862836,0.953590825
OR7E12P,0.14868558,0.218192379
OR7E14P,0.11817981,0.157100999
OR7E156P,0.205261819,0.022076952
OR7E19P,0.109244301,0.203229005
OR7E24,-0.052803334,0.363057344
OR7E2P,0.112880617,0.118789493
OR7E37P,0.149909497,0.197787643
OR7E47P,-0.012613471,0.872706622
ORAI2,-0.179984029,0.067650018
ORAI3,-0.073818903,0.511213467
ORC1,0.045687755,0.591945986
ORC2,0.21080196,0.08354643
ORC3,0.048498533,0.697896411
ORC4,0.090276133,0.222122826
ORC5,0.255746041,0.000112468
ORC6,0.050851165,0.679588605
ORM1,0.066102254,0.535754347
ORM2,0.102150466,0.267336293
ORMDL2,0.099021862,0.250404735
OS9,-0.079973886,0.16509212
OSBP,-0.145766773,0.008309286
OSBP2,-0.04777,0.566677026
OSBPL10,-0.034925227,0.603211987
OSBPL11,0.203381396,0.107294118
OSBPL1A,0.006708771,0.930559378
OSBPL2,-0.065562303,0.352568257
OSBPL3,-0.115084193,0.374504624
OSBPL7,0.034819451,0.529060303
OSBPL8,-0.042014128,0.585587125
OSBPL9,0.128208972,0.115826859
OSER1,0.167909383,0.150560118
OSGEP,0.070942786,0.215429523
OSGEPL1,0.077487074,0.446684425
OSGIN1,0.052976716,0.514287828
OSGIN2,0.034970655,0.43581872
OSM,0.342443263,0.042017018
OSMR,-0.010441484,0.879317055
OSR2,0.055191504,0.504893082
OSTF1,0.123310693,0.362931558
OSTM1,0.143286255,0.263298557
OTC,0.079723912,0.189049205
OTOF,0.14446661,0.043926008
OTOR,0.033702265,0.650237514
OTUB1,0.000438521,0.995102479
OTUB2,0.053450215,0.358626711
OTUD3,-0.205019128,0.127158713
OTUD4,-0.080084633,0.206391417
OTUD7B,-0.058787932,0.377054384
OVCA2,-0.030486844,0.550526822
OVGP1,0.101341309,0.319387347
OVOL1,0.125907954,0.174429153
OVOL2,0.041648129,0.412349982
OVOL3,0.036234178,0.689246023
OXA1L,-0.050167229,0.640015538
OXCT1,0.021622211,0.775650758
OXCT2,-0.001605978,0.975194229
OXLD1,-0.087056301,0.518246393
OXR1,0.172884234,0.170480947
OXSM,0.148184634,0.147792823
OXSR1,-0.004971654,0.956298927
OXT,0.148103849,0.11599926
OXTR,0.042845992,0.574649649
P2RX1,-0.204282647,0.117829819
P2RX2,0.009968006,0.865567148
P2RX3,0.091460326,0.258117647
P2RX4,-0.00488086,0.983416944
P2RX5,-0.126233992,0.357021088
P2RX5-TAX1BP3,-0.090535162,0.42545357
P2RX6,0.016276751,0.675118017
P2RX7,0.080579381,0.624315205
P2RY1,0.028539745,0.533567888
P2RY10,0.16528411,0.082392897
P2RY11,0.128603883,0.17981872
P2RY13,-0.058035615,0.761411025
P2RY14,0.142538056,0.231058824
P2RY2,-0.133718857,0.405774325
P2RY4,0.12630008,0.099481317
P2RY6,0.069334358,0.487016648
P4HA1,0.340438755,0.027295597
P4HA2,-0.095224712,0.313489456
P4HB,-0.070416185,0.386436552
P4HTM,-0.059720522,0.550392157
PA2G4,-0.133747426,0.171081021
PA2G4P2,0.006710626,0.911972623
PAAF1,-0.07474645,0.462258232
PABPC1,-0.00516579,0.817854606
PABPC1P1,0.087147494,0.128235294
PABPC3,0.008265442,0.877839438
PABPC4,0.018904547,0.888096929
PABPN1,-0.174202291,0.334194352
PACRG,0.104226569,0.063990381
PACS1,-0.07403189,0.26891084
PACS2,-0.122532458,0.113027007
PACSIN2,-0.111020415,0.345607843
PACSIN3,0.087119158,0.349649279
PADI1,0.053020527,0.351251202
PADI2,-0.122174587,0.34781946
PADI3,0.004155346,0.953823159
PADI4,0.020467746,0.824517203
PAEP,-0.002985583,0.965267481
PAF1,0.111201703,0.129166112
PAFAH1B1,0.043325294,0.239615242
PAFAH1B2,-0.017587249,0.856671106
PAFAH1B3,-0.006921023,0.949857196
PAFAH2,-0.035224825,0.711349612
PAGE1,0.146654951,0.104787273
PAGE4,0.102457559,0.011434702
PAGR1,-0.092075549,0.357967444
PAH,0.040056473,0.291628561
PAICS,0.109373021,0.111567888
PAIP1,0.151074331,0.084303367
PAIP2B,0.051156395,0.572174621
PAK1,0.033226489,0.814195339
PAK1IP1,0.096769704,0.361592305
PAK2,0.070404108,0.46363596
PAK3,0.010776576,0.889062523
PAK4,-0.035874588,0.381370329
PAK6,-0.042360281,0.687299297
PAK7,0.041737128,0.42872586
PALB2,0.080312338,0.324790973
PALLD,-0.106704161,0.570887162
PALM,0.001399885,0.982391417
PALM2-AKAP2,-0.10026707,0.439190529
PALMD,0.055319452,0.125196448
PAM,-0.117089726,0.117410285
PAM16,0.073978626,0.404429893
PAMR1,0.034548844,0.768351461
PAN2,-0.186273932,0.301253422
PANK2,0.031582799,0.643116537
PANK3,-0.139865741,0.131485757
PANK4,-0.093918376,0.473804661
PANX1,0.026893281,0.734412135
PAOX,0.074600437,0.346143544
PAPD7,-0.257172893,0.199422124
PAPOLA,0.119463664,0.159420644
PAPOLB,-0.021680182,0.634981872
PAPOLG,-0.071188129,0.500899001
PAPPA,0.003228126,0.96009027
PAPPA2,0.02069092,0.628617832
PAPSS1,0.021287993,0.806626711
PAPSS2,0.127453251,0.270047355
PAQR3,0.063486201,0.237155753
PAQR4,-0.01709139,0.798677026
PAQR5,0.055292919,0.337570847
PAQR6,-0.075586229,0.506994451
PARD3,-0.016338861,0.800136885
PARD6A,0.034293287,0.70563522
PARD6B,0.036190285,0.372507584
PARG,0.064088648,0.183199408
PARK2,0.029034722,0.667170551
PARK7,-0.024525479,0.648832408
PARL,-0.016737804,0.840217536
PARM1,0.051115059,0.447120237
PARN,0.079386685,0.253739549
PARP1,-0.001585833,0.986239734
PARP11,0.233186024,0.061116537
PARP12,-0.11481292,0.265056604
PARP16,-0.032369996,0.667620422
PARP2,0.003465467,0.968922679
PARP3,-0.055162455,0.49536219
PARP4,-0.067703359,0.282264151
PARP6,0.029379832,0.665503515
PARP8,0.09869841,0.384692564
PARPBP,0.082032863,0.329490196
PART1,0.028581201,0.523786903
PARVA,0.010499612,0.823610063
PARVB,-0.029226559,0.758694784
PASK,0.166709688,0.180293748
PATZ1,0.000609992,0.98991195
PAWR,-0.045371161,0.257750647
PAX1,0.052250903,0.396138365
PAX2,0.088062979,0.071436182
PAX3,0.030233919,0.557358491
PAX4,-0.014698341,0.761043285
PAX5,-0.153185186,0.256116167
PAX6,0.003838803,0.953854236
PAX7,0.027723079,0.692796152
PAX8,0.072926474,0.099735109
PAX9,-0.00531915,0.938748058
PAXBP1,-0.029444182,0.815866815
PAXIP1,-0.067668768,0.41591269
PBK,0.262473025,0.147887532
PBLD,0.036500558,0.714732519
PBOV1,0.033664943,0.476613393
PBRM1,-0.057300317,0.414961154
PBX1,-0.02107456,0.867004809
PBX2,-0.084329105,0.209610063
PBX3,0.034442807,0.709286718
PBXIP1,-0.064585281,0.50672438
PC,-0.041631522,0.633523492
PCBD1,0.117405214,0.120067333
PCBP1,-0.078792164,0.604023677
PCBP2,-0.087426778,0.306051794
PCBP3,0.141865592,0.023766926
PCBP4,-0.13006755,0.171988901
PCCA,-0.016144907,0.711848317
PCCB,0.06474862,0.557837218
PCDH1,-0.053708928,0.400576397
PCDH11X,0.032133562,0.547445061
PCDH11Y,-0.015703492,0.696262671
PCDH12,0.127982617,0.031633
PCDH17,0.15369869,0.039194969
PCDH7,0.076751763,0.022788013
PCDH8,0.02970771,0.490147244
PCDH9,-0.171572699,0.132173141
PCDHA1,0.011779447,0.856148724
PCDHA10,0.055716592,0.583311136
PCDHA11,0.011779447,0.856148724
PCDHA12,0.011779447,0.856148724
PCDHA13,0.011779447,0.856148724
PCDHA2,0.050867539,0.377172031
PCDHA3,0.037232596,0.474194229
PCDHA4,0.011779447,0.856148724
PCDHA5,0.075125339,0.479980022
PCDHA6,0.028503669,0.688301887
PCDHA7,0.011779447,0.856148724
PCDHA8,0.011779447,0.856148724
PCDHA9,0.027421988,0.647431003
PCDHAC1,0.011779447,0.856148724
PCDHAC2,0.011779447,0.856148724
PCDHB1,-0.016763223,0.827404366
PCDHB11,0.052752735,0.381994821
PCDHB12,-0.013932043,0.852577137
PCDHB13,0.003242781,0.946825749
PCDHB17,0.039006347,0.528532741
PCDHB3,0.082981862,0.26654902
PCDHB6,0.04904595,0.365356271
PCDHB8,0.120789186,0.078919719
PCDHGA1,0.056663313,0.419252312
PCDHGA10,0.047690926,0.525869528
PCDHGA11,0.04845331,0.421425823
PCDHGA12,0.055353684,0.444567888
PCDHGA2,0.051307855,0.486790233
PCDHGA3,0.028955412,0.525382908
PCDHGA4,0.051307855,0.486790233
PCDHGA5,0.055353684,0.444567888
PCDHGA6,0.055353684,0.444567888
PCDHGA7,0.051307855,0.486790233
PCDHGA8,0.04189266,0.594485387
PCDHGA9,0.038774337,0.605591565
PCDHGB1,0.051307855,0.486790233
PCDHGB2,0.051307855,0.486790233
PCDHGB3,0.051307855,0.486790233
PCDHGB4,0.051307855,0.486790233
PCDHGB5,0.066186175,0.363190899
PCDHGB6,0.07021532,0.380696263
PCDHGB7,0.051307855,0.486790233
PCDHGC3,0.061308236,0.347212542
PCDHGC4,0.051307855,0.486790233
PCDHGC5,0.051307855,0.486790233
PCF11,-0.191828171,0.018372919
PCGF1,0.076050253,0.53708842
PCGF2,0.046709281,0.325443581
PCGF3,-0.240045363,0.169086201
PCID2,0.013039737,0.91427007
PCIF1,0.08212317,0.374610433
PCK1,0.033781758,0.485402886
PCK2,0.028046646,0.740857566
PCLO,0.073207694,0.18826933
PCM1,-0.028924196,0.612566778
PCMT1,0.125934965,0.214101369
PCMTD2,0.025194587,0.861903071
PCNA,0.193757074,0.325342952
PCNAP3,-0.00521635,0.947604144
PCNP,0.086160036,0.222334443
PCNT,-0.331574834,0.044015538
PCNX,-0.103591375,0.30590751
PCNXL2,-0.13460173,0.244707362
PCNXL4,-0.00779197,0.878341102
PCOLCE,0.00193417,0.983732149
PCOLCE2,0.126569123,0.015923788
PCP4,0.007218104,0.910648169
PCSK1,0.036909799,0.569138735
PCSK1N,0.166068399,0.020871624
PCSK2,0.005517304,0.901845357
PCSK5,-0.058740306,0.513072882
PCSK6,-0.030707902,0.501563448
PCSK7,-0.218068355,0.046413615
PCTP,-0.201607947,0.094310026
PCYOX1,-0.039721669,0.76990529
PCYOX1L,-0.025017628,0.710110248
PCYT1A,-0.019486405,0.87473178
PCYT1B,-0.004972872,0.903645579
PCYT2,-0.021977568,0.824335183
PDAP1,-0.088400544,0.308230115
PDC,0.078159061,0.125418424
PDCD1,0.031315479,0.648920459
PDCD10,0.020453732,0.837395486
PDCD11,-0.088476165,0.205205327
PDCD1LG2,0.015943217,0.753699593
PDCD2,0.016074305,0.815044025
PDCD4,0.031695675,0.577396966
PDCD4-AS1,0.032087363,0.780688124
PDCD5,0.119892799,0.308838328
PDCD6,-0.231438768,0.054046615
PDCD6IP,0.038960279,0.506895302
PDCD6IPP2,0.151628496,0.134381798
PDCL,0.067342464,0.369509434
PDCL3,0.123414532,0.225050684
PDCL3P4,0.123414532,0.225050684
PDE10A,0.009146008,0.823657418
PDE11A,0.13541887,0.095823899
PDE12,0.08707963,0.155296337
PDE1A,-0.021742435,0.687071402
PDE1B,0.010805949,0.871448761
PDE1C,-0.050121132,0.28363892
PDE2A,0.009444153,0.921408065
