Code,foldchange,samp.olive
OR2S2,0.067967008,0.486577137
OR2W1,0.091434696,0.149061783
OR3A1,0.057051045,0.520011839
OR3A2,0.064486981,0.337082501
OR3A3,-0.003293119,0.962650388
OR51E2,0.039624355,0.552294488
OR52A1,0.033552781,0.607736589
OR5I1,0.047600966,0.520675546
OR5V1,-0.009131815,0.89699593
OR6A2,-0.002470579,0.977524972
OR7A10,0.066379407,0.342202738
OR7A17,0.082966313,0.25536737
OR7A5,0.071110639,0.274960414
OR7C1,0.032667561,0.623829079
OR7C2,0.078340201,0.361143914
OR7E111P,-0.005578503,0.915863115
OR7E12P,0.091381608,0.366323344
OR7E14P,0.091307394,0.188871624
OR7E156P,0.052441789,0.413226045
OR7E19P,0.051286873,0.481469478
OR7E24,0.064869748,0.241475398
OR7E2P,0.046307028,0.438877543
OR7E37P,0.086231602,0.404850166
OR7E47P,0.11392977,0.172879023
ORAI2,-0.146830105,0.101751387
ORAI3,0.041911845,0.68627007
ORC1,-0.009651051,0.845926748
ORC2,-0.098815281,0.447280059
ORC3,-0.138998575,0.260785794
ORC4,-0.061416853,0.596464669
ORC5,-0.092957432,0.284837588
ORC6,-0.002515081,0.984352941
ORM1,-0.085683659,0.243712172
ORM2,-0.088270348,0.214991491
ORMDL2,0.176857745,0.050473548
OS9,0.067168703,0.462017018
OSBP,-0.006006094,0.947851276
OSBP2,0.020455366,0.808843507
OSBPL10,0.042640496,0.531565668
OSBPL11,0.098355783,0.30390529
OSBPL1A,0.038340344,0.542580096
OSBPL2,-0.006465419,0.938626711
OSBPL3,-0.07108858,0.556799852
OSBPL7,-0.009695743,0.866341102
OSBPL8,-0.136218766,0.218466889
OSBPL9,0.052881341,0.60482131
OSER1,0.039335151,0.656176841
OSGEP,0.112897877,0.147378468
OSGEPL1,-0.08532539,0.363747688
OSGIN1,0.013020305,0.915504255
OSGIN2,0.039455819,0.475075842
OSM,-0.077447294,0.526984092
OSMR,0.002613186,0.968745838
OSR2,0.314804287,0.02118535
OSTF1,-0.128780118,0.183573067
OSTM1,-0.019007757,0.878441731
OTC,0.050922744,0.29391269
OTOF,0.075312939,0.337983722
OTOR,0.032169396,0.616623751
OTUB1,0.031989043,0.712494266
OTUB2,0.078608755,0.448190159
OTUD3,0.020255228,0.866244173
OTUD4,-0.055254332,0.442733999
OTUD7B,-0.123298623,0.106517943
OVCA2,-0.04480345,0.623203848
OVGP1,0.094584686,0.399396226
OVOL1,-0.084250877,0.368622272
OVOL2,0.07121811,0.259938587
OVOL3,-0.002961467,0.964418794
OXA1L,-0.022764683,0.734956715
OXCT1,-0.1397538,0.097854976
OXCT2,-0.033431193,0.644370699
OXLD1,-0.121267908,0.259263041
OXR1,-0.146633404,0.265493896
OXSM,-0.113570072,0.132301147
OXSR1,-0.00573214,0.947121717
OXT,0.027244616,0.762605993
OXTR,0.135241088,0.094097669
P2RX1,0.080865048,0.514657048
P2RX2,0.00511394,0.944389197
P2RX3,-0.013150695,0.839582686
P2RX4,-0.260924197,0.043251202
P2RX5,-0.072443374,0.510306326
P2RX5-TAX1BP3,0.038362272,0.577498705
P2RX6,0.085477041,0.141967444
P2RX7,-0.124547656,0.318864225
P2RY1,-0.0392806,0.53309138
P2RY10,-0.032835351,0.793252682
P2RY11,0.025786371,0.757562708
P2RY13,0.267128068,0.213584166
P2RY14,0.075857151,0.59063337
P2RY2,0.04197862,0.724065113
P2RY4,0.092864022,0.236519423
P2RY6,0.009821085,0.909241583
P4HA1,0.034095014,0.745381428
P4HA2,0.029792619,0.667738809
P4HB,-0.090325166,0.153461339
P4HTM,-0.165530778,0.069796522
PA2G4,-0.063536285,0.395776545
PA2G4P2,-0.120870654,0.016856826
PAAF1,-0.087180646,0.283333333
PABPC1,0.002160406,0.722666297
PABPC1P1,0.094210957,0.359535331
PABPC3,-0.005538207,0.924405475
PABPC4,0.052930779,0.477587865
PABPN1,-0.054785267,0.242831915
PACRG,-0.048492899,0.375203108
PACS1,-0.037012752,0.633405845
PACS2,-0.105248549,0.230028857
PACSIN2,0.151179009,0.169328894
PACSIN3,0.149513583,0.046253792
PADI1,0.097145979,0.193264521
PADI2,0.048689154,0.734386977
PADI3,0.219861553,0.034878283
PADI4,0.084398634,0.326520903
PAEP,-0.08114025,0.321758047
PAF1,0.012475169,0.835965964
PAFAH1B1,-0.005400767,0.931299297
PAFAH1B2,-0.111652005,0.193746948
PAFAH1B3,0.001576764,0.988403996
PAFAH2,-0.122191637,0.036870884
PAGE1,0.026705282,0.606514983
PAGE4,0.019682933,0.821420644
PAGR1,0.054526455,0.58517943
PAH,0.034660974,0.533013688
PAICS,0.00581442,0.927826859
PAIP1,-0.034106438,0.746403996
PAIP2B,-0.139244798,0.024082131
PAK1,0.015696603,0.859303737
PAK1IP1,-0.12518739,0.220623751
PAK2,0.003727669,0.951223825
PAK3,0.145110787,0.121560488
PAK4,0.097561443,0.183058824
PAK6,0.06758496,0.360802072
PAK7,0.068310946,0.230063633
PALB2,-0.132714439,0.122169441
PALLD,-0.159531237,0.065994821
PALM,-0.004581343,0.94763226
PALM2-AKAP2,-0.103992295,0.432780614
PALMD,0.015262122,0.76718239
PAM,-0.071573657,0.280756937
PAM16,0.063548189,0.571030707
PAMR1,0.04752077,0.556459489
PAN2,-0.22947602,0.226467629
PANK2,-0.011986508,0.855786903
PANK3,0.055272573,0.505055864
PANK4,-0.013765608,0.86927488
PANX1,-0.1029558,0.278334443
PAOX,0.034886155,0.728401776
PAPD7,-0.032046951,0.840621532
PAPOLA,-0.093300129,0.338425453
PAPOLB,-0.038176871,0.526039216
PAPOLG,-0.077028571,0.316447651
PAPPA,0.108582671,0.172656308
PAPPA2,0.06329052,0.357356271
PAPSS1,0.061456979,0.439555309
PAPSS2,0.139108863,0.269249723
PAQR3,-0.120381146,0.221558269
PAQR4,0.02206473,0.78418572
PAQR5,-0.037929583,0.618156863
PAQR6,0.088167862,0.405050684
PARD3,0.092029264,0.175025527
PARD6A,-0.154678627,0.144993711
PARD6B,0.006542682,0.904981872
PARG,-0.009634725,0.891106918
PARK2,-0.112450978,0.148056974
PARK7,0.030879934,0.703045505
PARL,0.019925671,0.763617462
PARM1,0.046341686,0.633948206
PARN,-0.104725006,0.243305956
PARP1,-0.023565236,0.815372549
PARP11,-0.003835443,0.97354495
PARP12,-0.119733619,0.190669626
PARP16,-0.097242193,0.23145764
PARP2,-0.030241004,0.756839068
PARP3,0.021904641,0.7847229
PARP4,-0.019621559,0.801599704
PARP6,-0.032645399,0.691711432
PARP8,-0.072853716,0.413558269
PARPBP,-0.050377506,0.490969293
PART1,0.021611117,0.713416204
PARVA,0.013195579,0.782123566
PARVB,0.050007318,0.518969293
PASK,-0.027080637,0.748241213
PATZ1,-0.059359396,0.351607103
PAWR,-0.023276277,0.634131706
PAX1,0.058950805,0.420056974
PAX2,0.067330829,0.308842767
PAX3,0.036407778,0.498509804
PAX4,0.04274213,0.503465779
PAX5,-0.118672678,0.315329634
PAX6,0.081024599,0.257961524
PAX7,0.088844401,0.313459859
PAX8,0.060274049,0.23490492
PAX9,0.042443319,0.621797262
PAXBP1,-0.185190026,0.148140585
PAXIP1,-0.066348742,0.469095819
PBK,-0.003343075,0.951599704
PBLD,-0.062114418,0.542337403
PBOV1,-0.016578068,0.772438772
PBRM1,-0.033372757,0.602160562
PBX1,0.006447394,0.955669256
PBX2,0.023576429,0.702674066
PBX3,-0.017492358,0.833368849
PBXIP1,-0.030398745,0.743823899
PC,0.12237369,0.233674436
PCBD1,0.086567256,0.37245801
PCBP1,0.003254461,0.966781354
PCBP2,-0.067316537,0.326759896
PCBP3,0.111332002,0.366855346
PCBP4,-0.047790598,0.641579726
PCCA,0.067481201,0.182804292
PCCB,-0.090578678,0.405348872
PCDH1,0.078058858,0.256463189
PCDH11X,0.019348842,0.72809545
PCDH11Y,0.004289097,0.932799112
PCDH12,0.063311924,0.255470958
PCDH17,0.04329312,0.424074732
PCDH7,0.022432716,0.682648909
PCDH8,0.021490514,0.662019978
PCDH9,-0.067396629,0.592237514
PCDHA1,0.054931495,0.329587865
PCDHA10,0.081545421,0.281492416
PCDHA11,0.054931495,0.329587865
PCDHA12,0.054931495,0.329587865
PCDHA13,0.054931495,0.329587865
PCDHA2,0.014890031,0.669677149
PCDHA3,0.032418784,0.598419534
PCDHA4,0.054931495,0.329587865
PCDHA5,0.076590876,0.286790726
PCDHA6,0.07204439,0.311922679
PCDHA7,0.054931495,0.329587865
PCDHA8,0.054931495,0.329587865
PCDHA9,0.067124818,0.278671846
PCDHAC1,0.054931495,0.329587865
PCDHAC2,0.054931495,0.329587865
PCDHB1,-0.014897735,0.822582316
PCDHB11,0.027055499,0.69291232
PCDHB12,0.052018339,0.39609397
PCDHB13,0.136972353,0.047749168
PCDHB17,-0.016548789,0.7727229
PCDHB3,-0.055689753,0.498165742
PCDHB6,0.038819758,0.530733999
PCDHB8,0.088211574,0.135868294
PCDHGA1,0.106922544,0.237234184
PCDHGA10,0.031007647,0.635095326
PCDHGA11,0.061133919,0.497837711
PCDHGA12,0.057442348,0.555046985
PCDHGA2,0.090720991,0.367669996
PCDHGA3,0.056389756,0.498596374
PCDHGA4,0.090720991,0.367669996
PCDHGA5,0.057442348,0.555046985
PCDHGA6,0.057442348,0.555046985
PCDHGA7,0.090720991,0.367669996
PCDHGA8,0.026644118,0.467893082
PCDHGA9,0.097852548,0.303122087
PCDHGB1,0.090720991,0.367669996
PCDHGB2,0.090720991,0.367669996
PCDHGB3,0.090720991,0.367669996
PCDHGB4,0.090720991,0.367669996
PCDHGB5,0.070994461,0.417769885
PCDHGB6,0.043604758,0.66508694
PCDHGB7,0.090720991,0.367669996
PCDHGC3,0.052982281,0.53713707
PCDHGC4,0.090720991,0.367669996
PCDHGC5,0.090720991,0.367669996
PCF11,-0.233737726,0.040344062
PCGF1,0.089745719,0.382839068
PCGF2,0.056858511,0.38664077
PCGF3,0.01010146,0.941948206
PCID2,-0.140411974,0.071015908
PCIF1,0.040094379,0.779400666
PCK1,0.011069147,0.841387347
PCK2,0.025594569,0.80681391
PCLO,-0.021216551,0.653143914
PCM1,-0.135707243,0.073391787
PCMT1,0.028825803,0.694642989
PCMTD2,-0.09601475,0.271305216
PCNA,0.014520578,0.86272586
PCNAP3,0.107124855,0.096713282
PCNP,-0.124199501,0.200345542
PCNT,0.012207361,0.916574177
PCNX,-0.111365646,0.28781946
PCNXL2,0.002112553,0.977266001
PCNXL4,0.105901055,0.137302997
PCOLCE,0.107577243,0.286443211
PCOLCE2,-0.007503317,0.920594155
PCP4,0.062016056,0.324301147
PCSK1,0.139291294,0.067781724
PCSK1N,-0.078853743,0.315297817
PCSK2,0.010201437,0.8779963
PCSK5,-0.025296633,0.741035146
PCSK6,-0.00382527,0.41945061
PCSK7,-0.011113054,0.916838328
PCTP,-0.00303194,0.979694414
PCYOX1,-0.23251618,0.156398076
PCYOX1L,0.02790771,0.708870884
PCYT1A,-0.114564395,0.227443581
PCYT1B,0.073536665,0.158896041
PCYT2,-0.097376618,0.276518683
PDAP1,-0.09592726,0.264975213
PDC,0.062129332,0.302894562
PDCD1,0.015641035,0.889573807
PDCD10,0.046707065,0.68745172
PDCD11,-0.057656285,0.549504255
PDCD1LG2,-0.042165142,0.448398076
PDCD2,-0.041829228,0.613750647
PDCD4,-0.193637591,0.040398076
PDCD4-AS1,-0.014579862,0.898039216
PDCD5,0.023358847,0.788756197
PDCD6,-0.023285426,0.858580836
PDCD6IP,-0.014887897,0.834096189
PDCD6IPP2,-0.068747807,0.378047355
PDCL,0.031745525,0.576286349
PDCL3,-0.005664032,0.952745098
PDCL3P4,-0.005664032,0.952745098
PDE10A,0.020257413,0.721914169
PDE11A,-0.051283654,0.446118387
PDE12,0.105615047,0.396796152
PDE1A,0.002653539,0.96863707
PDE1B,0.168939677,0.063057344
PDE1C,0.082456463,0.225336293
PDE2A,0.043380178,0.55672586
PDE3A,0.008815829,0.88099963
PDE3B,-0.054442169,0.454194599
PDE4A,0.054299292,0.425948206
PDE4B,0.176570998,0.215526452
PDE4C,0.064712289,0.366753237
PDE4D,-0.011864148,0.874382538
PDE4DIP,0.000892656,0.197707239
PDE5A,-0.032295452,0.569532371
PDE6A,0.011277115,0.881644839
PDE6B,-0.063194759,0.495504255
PDE6C,0.026452936,0.653743248
PDE6D,-0.022083307,0.8221835
PDE6G,0.125016571,0.161585646
PDE6H,0.190544583,0.114597854
PDE7B,-0.019038747,0.810036256
PDE8A,-0.039165594,0.649436182
PDE8B,0.279886757,0.084148724
PDE9A,-0.128645055,0.176553459
PDF,-0.002812046,0.976625971
PDGFA,0.014146094,0.868113947
PDGFB,0.074126639,0.214447651
PDGFC,0.028142961,0.809229005
PDGFD,0.073821029,0.493698853
PDGFRA,0.090434899,0.107137995
PDGFRB,-0.093681034,0.40572475
PDGFRL,-0.031213923,0.662873844
PDHA1,-0.058684517,0.384986312
PDHA2,0.022744354,0.675559009
PDHB,-0.03391663,0.545103959
PDHX,-0.024061784,0.775306696
PDIA2,0.036060539,0.538605253
PDIA3,0.072312144,0.791803922
PDIA4,-0.029356303,0.671966704
PDIA5,0.036778708,0.689174991
PDIA6,-0.092808162,0.159612283
PDK1,0.01960068,0.838798372
PDK2,-0.042132578,0.590243433
PDK3,-0.07595636,0.377298557
PDK4,-0.177419572,0.072163522
PDLIM1,-0.016353332,0.835571587
PDLIM2,-0.041042624,0.674739179
PDLIM3,0.066749717,0.233681835
PDLIM4,0.032617032,0.500664447
PDLIM5,-0.065108571,0.364483907
PDLIM7,-0.001614953,0.975204587
PDP1,-0.065756521,0.490714021
PDPK1,-0.079900936,0.387968183
PDPN,0.019046158,0.805658158
PDPR,0.000626587,0.993720311
PDS5A,-0.028108753,0.704379578
PDS5B,-0.137573808,0.081914909
PDSS1,0.001053036,0.991829819
PDSS2,-0.112830945,0.264054754
PDX1,0.068905732,0.225597484
PDXDC1,-0.064925557,0.445886792
PDXDC2P,-0.15310192,0.205721791
PDXK,0.035777207,0.715187569
PDYN,-0.155452665,0.081567148
PDZD2,0.042707115,0.516489086
PDZD3,0.132151445,0.167054384
PDZD7,0.056431696,0.452610433
PDZD8,-0.102676708,0.32717869
PDZK1,0.242141781,0.120864225
PDZK1IP1,-0.231511663,0.339018868
PDZRN3,0.017113861,0.765895671
PDZRN4,0.084861864,0.083705512
PEA15,-0.030478092,0.743193489
PEAK1,0.245112959,0.02827525
PEBP1,-0.01129406,0.877161672
PECAM1,0.00739598,0.941289678
PECR,-0.164117002,0.044763596
PEF1,0.102847855,0.253532371
PEG10,0.094298033,0.203266001
PEG3,0.051566433,0.530409175
PELI1,0.281278834,0.023743248
PELI2,0.085353506,0.259462819
PELO,0.067453747,0.353263781
PELP1,0.002905556,0.971615982
PEMT,0.124205475,0.359010729
PENK,0.111907097,0.112122826
PEPD,0.022684281,0.819225305
PER1,-0.259396602,0.201978542
PER2,-0.001289147,0.986210877
PER3,0.026734756,0.730889382
PERP,-0.148499417,0.175340733
PES1,-0.074754178,0.247538291
PET112,0.105661117,0.250022937
PEX1,-0.137672482,0.134665927
PEX10,-0.108227755,0.214133925
PEX11A,-0.01612149,0.776563818
PEX11B,0.003105416,0.981956345
PEX12,0.205558138,0.141705512
PEX13,-0.044249415,0.634308546
PEX14,0.016917197,0.837643359
PEX16,-0.062910428,0.423566408
PEX19,-0.116052201,0.205686275
PEX2,-0.09566946,0.474668147
PEX26,0.051605481,0.601040326
PEX3,-0.040685794,0.598654088
PEX5,-0.011407105,0.861715131
PEX5L,0.111465446,0.068591935
PEX6,-0.115192391,0.16282131
PEX7,-0.098723701,0.350044395
PF4,-0.080268991,0.536133185
PF4V1,0.003420384,0.986150943
PFAS,0.168310334,0.079008509
PFDN1,0.093476086,0.230034776
PFDN2,0.077042308,0.266070292
PFDN4,0.043610294,0.631804661
PFDN5,0.048295074,0.52699963
PFDN6,0.003980311,0.944381058
PFKFB1,0.111003488,0.155052164
PFKFB2,-0.027264505,0.686299667
PFKFB3,0.575567765,0.002873104
PFKFB4,-0.055566175,0.432643729
PFKL,-0.027747745,0.689732889
PFKM,0.055356479,0.528370699
PFKP,-0.110615274,0.141157233
PFN1,0.102879578,0.12418202
PFN2,-0.118803602,0.217523492
PGA3,0.228682043,0.101034406
PGA4,0.228682043,0.101034406
PGA5,0.228682043,0.101034406
PGAM1,-0.014892224,0.800688124
PGAM2,-0.037626217,0.669864595
PGAP1,-0.009811748,0.909357751
PGAP2,0.032145259,0.692710322
PGAP3,-0.043798568,0.493684055
PGBD5,0.057383169,0.511387347
PGC,0.10332325,0.287732149
PGD,0.019523941,0.889646319
PGF,0.07774904,0.318974473
PGGT1B,-0.020357281,0.884294488
PGK1,-0.055465263,0.49309138
PGK2,0.230919552,0.011786164
PGLS,0.054475495,0.689533111
PGLYRP1,-0.051016202,0.54081613
PGLYRP4,0.129495046,0.156972993
PGM1,-0.002046757,0.981325194
PGM3,-0.099724266,0.159805401
PGM5,0.093422549,0.090415094
PGP,-0.069319016,0.397520533
PGPEP1,0.152512631,0.028623751
PGR,-0.012910426,0.845134295
PGRMC1,-0.194155917,0.148929338
PGRMC2,-0.051221009,0.568472808
PGS1,-0.08636154,0.287898631
PHACTR1,0.258956804,0.113745468
PHACTR2,-0.339559707,0.072057714
PHACTR4,-0.202431678,0.091449501
PHB,0.004904127,0.956687384
PHB2,-0.025849014,0.773217166
PHC1,-0.048855979,0.546019238
PHC2,-0.105267193,0.240535701
PHC3,-0.019336874,0.802707362
PHEX,0.123899162,0.05172475
PHF1,-0.104534731,0.132779874
PHF10,-0.056358325,0.522763596
PHF11,-0.030888382,0.710085831
PHF14,0.071874916,0.251840917
PHF2,0.037341662,0.554130226
PHF20,-0.048457167,0.579345912
PHF20L1,-0.130585391,0.216421014
PHF21A,0.037984019,0.650405475
PHF3,-0.159210403,0.125007029
PHF7,0.021697243,0.745143914
PHF8,0.054466993,0.502500925
PHGDH,-0.057549798,0.55108657
PHIP,-0.170600874,0.147957825
PHKA1,0.091342002,0.203074362
PHKA2,-0.055268299,0.591946726
PHKB,-0.096768571,0.416436552
PHKG1,-0.001883555,0.981194969
PHKG2,-0.092058065,0.358896781
PHLDA1,0.238976184,0.009129856
PHLDA2,0.301117408,0.013704772
PHLDA3,0.148982937,0.050776915
PHLDB1,0.060836739,0.416613393
PHLPP1,-0.081673907,0.19736737
PHLPP2,-0.048673939,0.531874214
PHOSPHO2-KLHL23,-0.036051534,0.476857566
PHOX2A,-0.132065931,0.118774695
PHOX2B,0.182726722,0.025370329
PHTF1,-0.025775302,0.661681835
PHTF2,-0.011115754,0.888190899
PHYH,0.001522822,0.985110618
PHYHIP,0.088108541,0.154128006
PI15,0.01568267,0.807616722
PI3,0.063085855,0.35463929
PI4K2A,0.010360156,0.891823159
PI4KA,-0.070617974,0.444287458
PI4KAP1,-0.053601948,0.511795043
PI4KAP2,-0.053601948,0.511795043
PI4KB,0.031054237,0.742015538
PIAS1,-0.061033685,0.495775065
PIAS2,-0.012145604,0.791174251
PIAS3,0.036287739,0.716748798
PIAS4,-0.134360514,0.151158713
PIBF1,-0.185029074,0.231220866
PICALM,0.035718111,0.746325564
PICK1,-0.028529357,0.641061783
PID1,0.143025486,0.117027007
PIDD1,-0.017236296,0.825399926
PIEZO1,0.028074916,0.836173141
PIEZO2,-0.036388895,0.6381835
PIGA,0.156655304,0.212347762
PIGB,-0.065750922,0.348027377
PIGC,-0.094769341,0.238670366
PIGF,0.10054732,0.324038476
PIGG,-0.099830269,0.472047355
PIGH,-0.101871402,0.252100629
PIGK,0.016476667,0.903297817
PIGL,0.042323623,0.627869034
PIGN,0.032214694,0.731534591
PIGO,0.014045835,0.835967444
PIGP,0.068377704,0.44045801
PIGQ,-0.007509662,0.907755827
PIGR,-0.021016932,0.815105438
PIGT,0.010708692,0.919161672
PIGV,0.041722746,0.644922679
PIGZ,0.127378289,0.186971513
PIH1D1,0.028288243,0.672413615
PIK3C2A,-0.226664784,0.043573067
PIK3C2B,-0.079548863,0.360740659
PIK3C2G,0.065926982,0.389502775
PIK3C3,0.061650344,0.361684055
PIK3CA,-0.258753392,0.041534591
PIK3CB,0.025904699,0.729256382
PIK3CD,0.043382943,0.6467303
PIK3CG,0.021516665,0.852264891
PIK3IP1,-0.366467523,0.004267851
PIK3R1,-0.286220936,0.095160932
PIK3R2,0.09901822,0.22290677
PIK3R3,0.038405676,0.535095819
PIK3R4,0.037927972,0.456244173
PIK3R5,-0.171355954,0.103203108
PIKFYVE,-0.17753576,0.052535701
PILRA,0.218031332,0.034582316
PILRB,-0.267554683,0.106979652
PIM1,-0.018219928,0.862782094
PIM2,-0.053551169,0.615598964
PIN1,0.003474428,0.973344432
PIN1P1,0.109533235,0.241780244
PIN4,0.053354381,0.488852386
PINK1,-0.022315695,0.758172401
PINLYP,0.178455817,0.017346652
PIP,-0.008468807,0.911593045
PIP4K2A,-0.09278834,0.194470588
PIP4K2B,-0.003739563,0.957719571
PIP4K2C,-0.005613814,0.954103589
PIP5K1A,0.094484078,0.104716241
PIP5K1B,0.137135897,0.171443581
PIP5K1C,-0.006740541,0.956838328
PIPOX,0.045929508,0.561613762
PIR,-0.090334558,0.118267851
PIR-FIGF,0.097254482,0.208850166
PISD,-0.002082465,0.980931558
PITPNA,-0.038446972,0.571421384
PITPNB,-0.012959998,0.796687384
PITPNC1,-0.06297049,0.538290788
PITPNM1,-0.018227969,0.821577506
PITPNM3,0.008730502,0.888890862
PITRM1,0.018030018,0.848079911
PITX1,0.082994075,0.151188309
PITX2,0.003518655,0.950807251
PITX3,0.014323226,0.820039216
PIWIL1,-0.004515179,0.942239734
PIWIL2,0.062111272,0.296202738
PJA1,-0.13601054,0.105940807
PJA2,-0.145704229,0.205150573
PKD1,-0.006977615,0.900713282
PKD1P1,-0.045895359,0.184746331
PKD2,0.138719748,0.204040696
PKD2L1,0.049538,0.491948946
PKD2L2,0.032179663,0.577513873
PKDREJ,-0.063983256,0.427371069
PKI55,-0.167265975,0.054259711
PKIA,-0.064167047,0.520414354
PKIG,0.025614073,0.823559009
PKLR,-0.014948306,0.813533851
PKM,0.004453957,0.968510544
PKMYT1,0.074303149,0.332102109
PKN1,-0.111319279,0.165153533
PKN2,-0.090002051,0.488642989
PKNOX1,-0.007290964,0.874463929
PKNOX2,0.059846821,0.322478727
PKP1,0.06352501,0.238582316
PKP2,0.029083667,0.600954495
PKP3,0.096069078,0.178314465
PKP4,-0.143783767,0.039100999
PLA1A,0.570310409,0.010279689
PLA2G10,0.053361368,0.396674066
PLA2G12A,0.03817989,0.742402516
PLA2G15,0.077599193,0.453493156
PLA2G16,0.129982651,0.400679245
PLA2G1B,0.070632879,0.293342952
PLA2G2A,0.121999825,0.074399556
PLA2G2D,0.06169607,0.428357381
PLA2G2E,0.059023362,0.485058824
PLA2G2F,0.03444554,0.591310396
PLA2G3,0.02474858,0.723324454
PLA2G4A,0.193491017,0.131801702
PLA2G4B,-0.014824526,0.890472808
PLA2G4C,0.145606982,0.092507584
PLA2G5,0.032982204,0.583812061
PLA2G6,-0.062774391,0.516097669
PLA2G7,0.092117129,0.495225305
PLA2R1,-0.029537287,0.557553829
PLAA,0.044071443,0.594224935
PLAC1,0.129775042,0.155346652
PLAC4,-0.033018352,0.621317055
PLAC8,0.031636258,0.570968553
PLAG1,-0.066524761,0.577262301
PLAGL1,0.048745031,0.624
PLAGL2,0.312570764,0.047163892
PLAT,0.054138432,0.399372549
PLAU,0.100458796,0.125976323
PLAUR,0.523278601,0.010244913
PLBD1,0.013385972,0.898248613
PLCB1,-0.016613459,0.788373659
PLCB2,-0.011005449,0.865199408
PLCB3,0.188091032,0.007953385
PLCB4,0.11045048,0.088166482
PLCD1,-0.007220715,0.942713282
PLCE1,0.00988636,0.839985202
PLCG1,0.087025108,0.250149464
PLCG2,0.05900916,0.439572327
PLCH1,0.007923714,0.878391417
PLCH2,-0.015532815,0.893721791
PLCL1,-0.123275502,0.332343322
PLCL2,-0.11690291,0.20227229
PLCXD1,0.013587496,0.898470588
PLD1,0.006602688,0.907193489
PLD2,0.111593228,0.164529782
PLD3,-0.202470893,0.135160932
PLEC,-0.010637526,0.927521273
PLEK,0.184356201,0.111220126
PLEK2,0.055839647,0.592803552
PLEKHA1,-0.324218643,0.053623381
PLEKHA2,-0.033090012,0.753248983
PLEKHA4,-0.043679427,0.627786903
PLEKHA5,-0.022928867,0.898221976
PLEKHA6,0.017163084,0.806282649
PLEKHA8P1,-0.031233691,0.725922309
PLEKHB1,-0.070936009,0.554764336
PLEKHB2,-0.111195112,0.390446171
